km,station,train_id,time,hr,min,scenario
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 355_multi_2,1218,20,18,High SB
5,22nd STREET,REG (C-EXP) 355_multi_2,1222,20,22,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 355_multi_2,1230,20,30,High SB
24,MILLBRAE,REG (C-EXP) 355_multi_2,1235,20,35,High SB
35,HILLSDALE,REG (C-EXP) 355_multi_2,1242,20,42,High SB
43,REDWOOD CITY,REG (C-EXP) 355_multi_2,1248,20,48,High SB
51,PALO ALTO,REG (C-EXP) 355_multi_2,1253,20,53,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 355_multi_2,1259,20,59,High SB
65,SUNNYVALE,REG (C-EXP) 355_multi_2,1263,21,3,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 59_multi_1,1216,20,16,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 59_multi_1,1221,20,21,High SB
5,22nd STREET,REG (C-LCL) 59_multi_1,1225,20,25,High SB
11,BAYSHORE,REG (C-LCL) 59_multi_1,1229,20,29,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 59_multi_1,1234,20,34,High SB
20,SAN BRUNO,REG (C-LCL) 59_multi_1,1237,20,37,High SB
24,MILLBRAE,REG (C-LCL) 59_multi_1,1241,20,41,High SB
27,BROADWAY,REG (C-LCL) 59_multi_1,1244,20,44,High SB
31,SAN MATEO,REG (C-LCL) 59_multi_1,1248,20,48,High SB
33,HAYWARD PARK,REG (C-LCL) 59_multi_1,1251,20,51,High SB
35,HILLSDALE,REG (C-LCL) 59_multi_1,1254,20,54,High SB
38,BELMONT,REG (C-LCL) 59_multi_1,1257,20,57,High SB
40,SAN CARLOS,REG (C-LCL) 59_multi_1,1260,21,0,High SB
78,SAN JOSE,HSR nan_single_150,1273,21,13,High SB
126,GILROY (HSR) $,HSR nan_single_150,1298,21,38,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 867_single_151,1225,20,25,High SB
2,TOWNSEND / 4TH AND KING $,HSR 867_single_151,1231,20,31,High SB
24,MILLBRAE,HSR 867_single_151,1247,20,47,High SB
78,SAN JOSE,HSR 867_single_151,1277,21,17,High SB
126,GILROY (HSR) $,HSR 867_single_151,1302,21,42,High SB
78,SAN JOSE,REG (C-EXP) 355_multi_2,1279,21,19,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 355_multi_2,1283,21,23,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 355_multi_2,1287,21,27,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 355_multi_2,1291,21,31,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 355_multi_2,1300,21,40,High SB
126,GILROY (HSR) $,REG (C-EXP) 355_multi_2,1309,21,49,High SB
78,SAN JOSE,HSR nan_single_152,1288,21,28,High SB
126,GILROY (HSR) $,HSR nan_single_152,1313,21,53,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_single_153,1228,20,28,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_single_153,1233,20,33,High SB
5,22nd STREET,REG (C-EXP) nan_single_153,1237,20,37,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_single_153,1245,20,45,High SB
24,MILLBRAE,REG (C-EXP) nan_single_153,1250,20,50,High SB
35,HILLSDALE,REG (C-EXP) nan_single_153,1257,20,57,High SB
43,REDWOOD CITY,REG (C-EXP) nan_single_153,1263,21,3,High SB
51,PALO ALTO,REG (C-EXP) nan_single_153,1268,21,8,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_single_153,1274,21,14,High SB
65,SUNNYVALE,REG (C-EXP) nan_single_153,1278,21,18,High SB
78,SAN JOSE,REG (C-EXP) nan_single_153,1294,21,34,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_single_153,1298,21,38,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_single_153,1301,21,41,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_single_153,1305,21,45,High SB
43,REDWOOD CITY,REG (C-LCL) 59_multi_1,1265,21,5,High SB
49,MENLO PARK,REG (C-LCL) 59_multi_1,1270,21,10,High SB
51,PALO ALTO,REG (C-LCL) 59_multi_1,1272,21,12,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 59_multi_1,1275,21,15,High SB
57,SAN ANTONIO,REG (C-LCL) 59_multi_1,1279,21,19,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 59_multi_1,1282,21,22,High SB
65,SUNNYVALE,REG (C-LCL) 59_multi_1,1286,21,26,High SB
68,LAWRENCE,REG (C-LCL) 59_multi_1,1289,21,29,High SB
74,SANTA CLARA,REG (C-LCL) 59_multi_1,1294,21,34,High SB
78,SAN JOSE,REG (C-LCL) 59_multi_1,1301,21,41,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 59_multi_1,1304,21,44,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 231_multi_1,1231,20,31,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 231_multi_1,1236,20,36,High SB
5,22nd STREET,REG (C-LCL) 231_multi_1,1240,20,40,High SB
11,BAYSHORE,REG (C-LCL) 231_multi_1,1244,20,44,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 231_multi_1,1249,20,49,High SB
20,SAN BRUNO,REG (C-LCL) 231_multi_1,1252,20,52,High SB
24,MILLBRAE,REG (C-LCL) 231_multi_1,1256,20,56,High SB
29,BURLINGAME,REG (C-LCL) 231_multi_1,1260,21,0,High SB
31,SAN MATEO,REG (C-LCL) 231_multi_1,1263,21,3,High SB
33,HAYWARD PARK,REG (C-LCL) 231_multi_1,1266,21,6,High SB
35,HILLSDALE,REG (C-LCL) 231_multi_1,1269,21,9,High SB
38,BELMONT,REG (C-LCL) 231_multi_1,1272,21,12,High SB
40,SAN CARLOS,REG (C-LCL) 231_multi_1,1275,21,15,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_multi_25,1243,20,43,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_multi_25,1248,20,48,High SB
5,22nd STREET,REG (C-EXP) nan_multi_25,1252,20,52,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_multi_25,1260,21,0,High SB
24,MILLBRAE,REG (C-EXP) nan_multi_25,1265,21,5,High SB
35,HILLSDALE,REG (C-EXP) nan_multi_25,1272,21,12,High SB
43,REDWOOD CITY,REG (C-EXP) nan_multi_25,1278,21,18,High SB
51,PALO ALTO,REG (C-EXP) nan_multi_25,1283,21,23,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_multi_25,1289,21,29,High SB
65,SUNNYVALE,REG (C-EXP) nan_multi_25,1293,21,33,High SB
78,SAN JOSE,HSR nan_single_154,1303,21,43,High SB
126,GILROY (HSR) $,HSR nan_single_154,1328,22,8,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 869_single_155,1255,20,55,High SB
2,TOWNSEND / 4TH AND KING $,HSR 869_single_155,1261,21,1,High SB
24,MILLBRAE,HSR 869_single_155,1277,21,17,High SB
78,SAN JOSE,HSR 869_single_155,1307,21,47,High SB
126,GILROY (HSR) $,HSR 869_single_155,1332,22,12,High SB
78,SAN JOSE,REG (C-EXP) nan_multi_25,1309,21,49,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_multi_25,1313,21,53,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_multi_25,1317,21,57,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_multi_25,1321,22,1,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) nan_multi_25,1330,22,10,High SB
126,GILROY (HSR) $,REG (C-EXP) nan_multi_25,1339,22,19,High SB
43,REDWOOD CITY,REG (C-LCL) 231_multi_1,1280,21,20,High SB
47,ATHERTON,REG (C-LCL) 231_multi_1,1284,21,24,High SB
51,PALO ALTO,REG (C-LCL) 231_multi_1,1287,21,27,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 231_multi_1,1290,21,30,High SB
57,SAN ANTONIO,REG (C-LCL) 231_multi_1,1294,21,34,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 231_multi_1,1297,21,37,High SB
65,SUNNYVALE,REG (C-LCL) 231_multi_1,1301,21,41,High SB
68,LAWRENCE,REG (C-LCL) 231_multi_1,1304,21,44,High SB
74,SANTA CLARA,REG (C-LCL) 231_multi_1,1309,21,49,High SB
78,SAN JOSE,REG (C-LCL) 231_multi_1,1316,21,56,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 231_multi_1,1319,21,59,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_multi_26,1258,20,58,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_multi_26,1263,21,3,High SB
5,22nd STREET,REG (C-EXP) nan_multi_26,1267,21,7,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_multi_26,1275,21,15,High SB
24,MILLBRAE,REG (C-EXP) nan_multi_26,1280,21,20,High SB
35,HILLSDALE,REG (C-EXP) nan_multi_26,1287,21,27,High SB
43,REDWOOD CITY,REG (C-EXP) nan_multi_26,1293,21,33,High SB
51,PALO ALTO,REG (C-EXP) nan_multi_26,1298,21,38,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_multi_26,1304,21,44,High SB
65,SUNNYVALE,REG (C-EXP) nan_multi_26,1308,21,48,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 969_single_156,1270,21,10,High SB
24,MILLBRAE,HSR 969_single_156,1291,21,31,High SB
78,SAN JOSE,HSR 969_single_156,1322,22,2,High SB
126,GILROY (HSR) $,HSR 969_single_156,1347,22,27,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_multi_27,1273,21,13,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_multi_27,1278,21,18,High SB
5,22nd STREET,REG (C-EXP) nan_multi_27,1282,21,22,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_multi_27,1290,21,30,High SB
24,MILLBRAE,REG (C-EXP) nan_multi_27,1295,21,35,High SB
35,HILLSDALE,REG (C-EXP) nan_multi_27,1302,21,42,High SB
43,REDWOOD CITY,REG (C-EXP) nan_multi_27,1308,21,48,High SB
51,PALO ALTO,REG (C-EXP) nan_multi_27,1313,21,53,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_multi_27,1319,21,59,High SB
65,SUNNYVALE,REG (C-EXP) nan_multi_27,1323,22,3,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 63_multi_1,1276,21,16,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 63_multi_1,1281,21,21,High SB
5,22nd STREET,REG (C-LCL) 63_multi_1,1285,21,25,High SB
11,BAYSHORE,REG (C-LCL) 63_multi_1,1289,21,29,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 63_multi_1,1294,21,34,High SB
20,SAN BRUNO,REG (C-LCL) 63_multi_1,1297,21,37,High SB
24,MILLBRAE,REG (C-LCL) 63_multi_1,1301,21,41,High SB
27,BROADWAY,REG (C-LCL) 63_multi_1,1304,21,44,High SB
31,SAN MATEO,REG (C-LCL) 63_multi_1,1308,21,48,High SB
33,HAYWARD PARK,REG (C-LCL) 63_multi_1,1311,21,51,High SB
35,HILLSDALE,REG (C-LCL) 63_multi_1,1314,21,54,High SB
38,BELMONT,REG (C-LCL) 63_multi_1,1317,21,57,High SB
40,SAN CARLOS,REG (C-LCL) 63_multi_1,1320,22,0,High SB
78,SAN JOSE,REG (C-EXP) nan_multi_27,1324,22,4,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_multi_27,1328,22,8,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_multi_27,1331,22,11,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_multi_27,1335,22,15,High SB
78,SAN JOSE,HSR nan_single_157,1333,22,13,High SB
126,GILROY (HSR) $,HSR nan_single_157,1358,22,38,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 871_single_158,1285,21,25,High SB
2,TOWNSEND / 4TH AND KING $,HSR 871_single_158,1291,21,31,High SB
24,MILLBRAE,HSR 871_single_158,1307,21,47,High SB
78,SAN JOSE,HSR 871_single_158,1337,22,17,High SB
126,GILROY (HSR) $,HSR 871_single_158,1362,22,42,High SB
78,SAN JOSE,REG (C-EXP) nan_multi_27,1339,22,19,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_multi_27,1343,22,23,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_multi_27,1347,22,27,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_multi_27,1351,22,31,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) nan_multi_27,1360,22,40,High SB
126,GILROY (HSR) $,REG (C-EXP) nan_multi_27,1369,22,49,High SB
78,SAN JOSE,HSR nan_single_159,1348,22,28,High SB
126,GILROY (HSR) $,HSR nan_single_159,1373,22,53,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_single_160,1288,21,28,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_single_160,1293,21,33,High SB
5,22nd STREET,REG (C-EXP) nan_single_160,1297,21,37,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_single_160,1305,21,45,High SB
24,MILLBRAE,REG (C-EXP) nan_single_160,1310,21,50,High SB
35,HILLSDALE,REG (C-EXP) nan_single_160,1317,21,57,High SB
43,REDWOOD CITY,REG (C-EXP) nan_single_160,1323,22,3,High SB
51,PALO ALTO,REG (C-EXP) nan_single_160,1328,22,8,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_single_160,1334,22,14,High SB
65,SUNNYVALE,REG (C-EXP) nan_single_160,1338,22,18,High SB
78,SAN JOSE,REG (C-EXP) nan_single_160,1354,22,34,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_single_160,1358,22,38,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_single_160,1361,22,41,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_single_160,1365,22,45,High SB
43,REDWOOD CITY,REG (C-LCL) 63_multi_1,1325,22,5,High SB
49,MENLO PARK,REG (C-LCL) 63_multi_1,1330,22,10,High SB
51,PALO ALTO,REG (C-LCL) 63_multi_1,1332,22,12,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 63_multi_1,1335,22,15,High SB
57,SAN ANTONIO,REG (C-LCL) 63_multi_1,1339,22,19,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 63_multi_1,1342,22,22,High SB
65,SUNNYVALE,REG (C-LCL) 63_multi_1,1346,22,26,High SB
68,LAWRENCE,REG (C-LCL) 63_multi_1,1349,22,29,High SB
74,SANTA CLARA,REG (C-LCL) 63_multi_1,1354,22,34,High SB
78,SAN JOSE,REG (C-LCL) 63_multi_1,1361,22,41,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 63_multi_1,1364,22,44,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 233_multi_1,1291,21,31,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 233_multi_1,1296,21,36,High SB
5,22nd STREET,REG (C-LCL) 233_multi_1,1300,21,40,High SB
11,BAYSHORE,REG (C-LCL) 233_multi_1,1304,21,44,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 233_multi_1,1309,21,49,High SB
20,SAN BRUNO,REG (C-LCL) 233_multi_1,1312,21,52,High SB
24,MILLBRAE,REG (C-LCL) 233_multi_1,1316,21,56,High SB
29,BURLINGAME,REG (C-LCL) 233_multi_1,1320,22,0,High SB
31,SAN MATEO,REG (C-LCL) 233_multi_1,1323,22,3,High SB
33,HAYWARD PARK,REG (C-LCL) 233_multi_1,1326,22,6,High SB
35,HILLSDALE,REG (C-LCL) 233_multi_1,1329,22,9,High SB
38,BELMONT,REG (C-LCL) 233_multi_1,1332,22,12,High SB
40,SAN CARLOS,REG (C-LCL) 233_multi_1,1335,22,15,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_multi_28,1303,21,43,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_multi_28,1308,21,48,High SB
5,22nd STREET,REG (C-EXP) nan_multi_28,1312,21,52,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_multi_28,1320,22,0,High SB
24,MILLBRAE,REG (C-EXP) nan_multi_28,1325,22,5,High SB
35,HILLSDALE,REG (C-EXP) nan_multi_28,1332,22,12,High SB
43,REDWOOD CITY,REG (C-EXP) nan_multi_28,1338,22,18,High SB
51,PALO ALTO,REG (C-EXP) nan_multi_28,1343,22,23,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_multi_28,1349,22,29,High SB
65,SUNNYVALE,REG (C-EXP) nan_multi_28,1353,22,33,High SB
78,SAN JOSE,HSR nan_single_161,1363,22,43,High SB
126,GILROY (HSR) $,HSR nan_single_161,1388,23,8,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 873_single_162,1315,21,55,High SB
2,TOWNSEND / 4TH AND KING $,HSR 873_single_162,1321,22,1,High SB
24,MILLBRAE,HSR 873_single_162,1337,22,17,High SB
78,SAN JOSE,HSR 873_single_162,1367,22,47,High SB
126,GILROY (HSR) $,HSR 873_single_162,1392,23,12,High SB
78,SAN JOSE,REG (C-EXP) nan_multi_28,1369,22,49,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_multi_28,1373,22,53,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_multi_28,1377,22,57,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_multi_28,1381,23,1,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) nan_multi_28,1390,23,10,High SB
126,GILROY (HSR) $,REG (C-EXP) nan_multi_28,1399,23,19,High SB
43,REDWOOD CITY,REG (C-LCL) 233_multi_1,1340,22,20,High SB
47,ATHERTON,REG (C-LCL) 233_multi_1,1344,22,24,High SB
51,PALO ALTO,REG (C-LCL) 233_multi_1,1347,22,27,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 233_multi_1,1350,22,30,High SB
57,SAN ANTONIO,REG (C-LCL) 233_multi_1,1354,22,34,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 233_multi_1,1357,22,37,High SB
65,SUNNYVALE,REG (C-LCL) 233_multi_1,1361,22,41,High SB
68,LAWRENCE,REG (C-LCL) 233_multi_1,1364,22,44,High SB
74,SANTA CLARA,REG (C-LCL) 233_multi_1,1369,22,49,High SB
78,SAN JOSE,REG (C-LCL) 233_multi_1,1376,22,56,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 233_multi_1,1379,22,59,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_multi_29,1318,21,58,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_multi_29,1323,22,3,High SB
5,22nd STREET,REG (C-EXP) nan_multi_29,1327,22,7,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_multi_29,1335,22,15,High SB
24,MILLBRAE,REG (C-EXP) nan_multi_29,1340,22,20,High SB
35,HILLSDALE,REG (C-EXP) nan_multi_29,1347,22,27,High SB
43,REDWOOD CITY,REG (C-EXP) nan_multi_29,1353,22,33,High SB
51,PALO ALTO,REG (C-EXP) nan_multi_29,1358,22,38,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_multi_29,1364,22,44,High SB
65,SUNNYVALE,REG (C-EXP) nan_multi_29,1368,22,48,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 973_single_163,1330,22,10,High SB
24,MILLBRAE,HSR 973_single_163,1351,22,31,High SB
78,SAN JOSE,HSR 973_single_163,1382,23,2,High SB
126,GILROY (HSR) $,HSR 973_single_163,1407,23,27,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_multi_30,1333,22,13,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_multi_30,1338,22,18,High SB
5,22nd STREET,REG (C-EXP) nan_multi_30,1342,22,22,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_multi_30,1350,22,30,High SB
24,MILLBRAE,REG (C-EXP) nan_multi_30,1355,22,35,High SB
35,HILLSDALE,REG (C-EXP) nan_multi_30,1362,22,42,High SB
43,REDWOOD CITY,REG (C-EXP) nan_multi_30,1368,22,48,High SB
51,PALO ALTO,REG (C-EXP) nan_multi_30,1373,22,53,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_multi_30,1379,22,59,High SB
65,SUNNYVALE,REG (C-EXP) nan_multi_30,1383,23,3,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 67_multi_1,1336,22,16,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 67_multi_1,1341,22,21,High SB
5,22nd STREET,REG (C-LCL) 67_multi_1,1345,22,25,High SB
11,BAYSHORE,REG (C-LCL) 67_multi_1,1349,22,29,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 67_multi_1,1354,22,34,High SB
20,SAN BRUNO,REG (C-LCL) 67_multi_1,1357,22,37,High SB
24,MILLBRAE,REG (C-LCL) 67_multi_1,1361,22,41,High SB
27,BROADWAY,REG (C-LCL) 67_multi_1,1364,22,44,High SB
31,SAN MATEO,REG (C-LCL) 67_multi_1,1368,22,48,High SB
33,HAYWARD PARK,REG (C-LCL) 67_multi_1,1371,22,51,High SB
35,HILLSDALE,REG (C-LCL) 67_multi_1,1374,22,54,High SB
38,BELMONT,REG (C-LCL) 67_multi_1,1377,22,57,High SB
40,SAN CARLOS,REG (C-LCL) 67_multi_1,1380,23,0,High SB
78,SAN JOSE,REG (C-EXP) nan_multi_30,1384,23,4,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_multi_30,1388,23,8,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_multi_30,1391,23,11,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_multi_30,1395,23,15,High SB
78,SAN JOSE,HSR nan_single_164,1393,23,13,High SB
126,GILROY (HSR) $,HSR nan_single_164,1418,23,38,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR nan_single_165,1345,22,25,High SB
2,TOWNSEND / 4TH AND KING $,HSR nan_single_165,1351,22,31,High SB
24,MILLBRAE,HSR nan_single_165,1367,22,47,High SB
78,SAN JOSE,HSR nan_single_165,1397,23,17,High SB
126,GILROY (HSR) $,HSR nan_single_165,1422,23,42,High SB
78,SAN JOSE,REG (C-EXP) nan_multi_30,1399,23,19,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_multi_30,1403,23,23,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_multi_30,1407,23,27,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_multi_30,1411,23,31,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) nan_multi_30,1420,23,40,High SB
126,GILROY (HSR) $,REG (C-EXP) nan_multi_30,1429,23,49,High SB
78,SAN JOSE,HSR nan_single_166,1408,23,28,High SB
126,GILROY (HSR) $,HSR nan_single_166,1433,23,53,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_single_167,1348,22,28,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_single_167,1353,22,33,High SB
5,22nd STREET,REG (C-EXP) nan_single_167,1357,22,37,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_single_167,1365,22,45,High SB
24,MILLBRAE,REG (C-EXP) nan_single_167,1370,22,50,High SB
35,HILLSDALE,REG (C-EXP) nan_single_167,1377,22,57,High SB
43,REDWOOD CITY,REG (C-EXP) nan_single_167,1383,23,3,High SB
51,PALO ALTO,REG (C-EXP) nan_single_167,1388,23,8,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_single_167,1394,23,14,High SB
65,SUNNYVALE,REG (C-EXP) nan_single_167,1398,23,18,High SB
78,SAN JOSE,REG (C-EXP) nan_single_167,1414,23,34,High SB
81,TAMIEN (HSR) $,REG (C-EXP) nan_single_167,1418,23,38,High SB
86,CAPITOL (HSR) $,REG (C-EXP) nan_single_167,1421,23,41,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) nan_single_167,1425,23,45,High SB
43,REDWOOD CITY,REG (C-LCL) 67_multi_1,1385,23,5,High SB
49,MENLO PARK,REG (C-LCL) 67_multi_1,1390,23,10,High SB
51,PALO ALTO,REG (C-LCL) 67_multi_1,1392,23,12,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 67_multi_1,1395,23,15,High SB
57,SAN ANTONIO,REG (C-LCL) 67_multi_1,1399,23,19,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 67_multi_1,1402,23,22,High SB
65,SUNNYVALE,REG (C-LCL) 67_multi_1,1406,23,26,High SB
68,LAWRENCE,REG (C-LCL) 67_multi_1,1409,23,29,High SB
74,SANTA CLARA,REG (C-LCL) 67_multi_1,1414,23,34,High SB
78,SAN JOSE,REG (C-LCL) 67_multi_1,1421,23,41,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 67_multi_1,1424,23,44,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 235_multi_1,1351,22,31,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 235_multi_1,1356,22,36,High SB
5,22nd STREET,REG (C-LCL) 235_multi_1,1360,22,40,High SB
11,BAYSHORE,REG (C-LCL) 235_multi_1,1364,22,44,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 235_multi_1,1369,22,49,High SB
20,SAN BRUNO,REG (C-LCL) 235_multi_1,1372,22,52,High SB
24,MILLBRAE,REG (C-LCL) 235_multi_1,1376,22,56,High SB
29,BURLINGAME,REG (C-LCL) 235_multi_1,1380,23,0,High SB
31,SAN MATEO,REG (C-LCL) 235_multi_1,1383,23,3,High SB
33,HAYWARD PARK,REG (C-LCL) 235_multi_1,1386,23,6,High SB
35,HILLSDALE,REG (C-LCL) 235_multi_1,1389,23,9,High SB
38,BELMONT,REG (C-LCL) 235_multi_1,1392,23,12,High SB
40,SAN CARLOS,REG (C-LCL) 235_multi_1,1395,23,15,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) nan_multi_31,1363,22,43,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) nan_multi_31,1368,22,48,High SB
5,22nd STREET,REG (C-EXP) nan_multi_31,1372,22,52,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) nan_multi_31,1380,23,0,High SB
24,MILLBRAE,REG (C-EXP) nan_multi_31,1385,23,5,High SB
35,HILLSDALE,REG (C-EXP) nan_multi_31,1392,23,12,High SB
43,REDWOOD CITY,REG (C-EXP) nan_multi_31,1398,23,18,High SB
51,PALO ALTO,REG (C-EXP) nan_multi_31,1403,23,23,High SB
60,MOUNTAIN VIEW,REG (C-EXP) nan_multi_31,1409,23,29,High SB
65,SUNNYVALE,REG (C-EXP) nan_multi_31,1413,23,33,High SB
78,SAN JOSE,HSR nan_single_168,1423,23,43,High SB
126,GILROY (HSR) $,HSR nan_single_168,1448,24,8,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR nan_single_169,1375,22,55,High SB
2,TOWNSEND / 4TH AND KING $,HSR nan_single_169,1381,23,1,High SB
24,MILLBRAE,HSR nan_single_169,1397,23,17,High SB
78,SAN JOSE,HSR nan_single_169,1427,23,47,High SB
