scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
Baseline NB,GILROY (HSR) $,TOWNSEND / 4TH AND KING $,21,1,75.0,75,75,60,29.5,0.0,59.0
Baseline NB,GILROY (HSR) $,TOWNSEND / 4TH AND KING $,22,1,75.0,75,75,60,29.5,0.0,59.0
Baseline NB,GILROY (HSR) $,TOWNSEND / 4TH AND KING $,23,1,75.0,75,75,56,27.5,0.0,55.0
Baseline NB,HAYWARD PARK,BAYSHORE,6,2,20.0,20,20,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,7,2,20.0,20,20,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,8,2,20.0,20,20,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,9,2,20.0,20,20,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,10,3,19.666666666666668,19,20,60,20.733333333333334,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,11,1,19.0,19,19,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,12,1,19.0,19,19,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,13,1,19.0,19,19,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,14,1,19.0,19,19,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,15,1,19.0,19,19,60,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,BAYSHORE,16,2,19.0,19,19,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,17,2,19.0,19,19,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,18,2,19.0,19,19,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,19,2,19.0,19,19,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BAYSHORE,20,2,19.0,19,19,60,21.0,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,21,1,19.0,19,19,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,22,1,19.0,19,19,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BAYSHORE,23,1,19.0,19,19,47,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,BROADWAY,6,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,7,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,8,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,9,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,10,3,4.0,4,4,60,20.733333333333334,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,11,1,4.0,4,4,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,12,1,4.0,4,4,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,13,1,4.0,4,4,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,14,1,4.0,4,4,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,15,1,4.0,4,4,60,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,BROADWAY,16,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,17,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,18,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,19,2,4.0,4,4,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,BROADWAY,20,2,4.0,4,4,60,21.0,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,21,1,4.0,4,4,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,22,1,4.0,4,4,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,BROADWAY,23,1,4.0,4,4,47,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,MILLBRAE,6,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,7,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,8,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,9,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,10,3,7.0,7,7,60,20.733333333333334,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,11,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,12,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,13,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,14,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,15,1,7.0,7,7,60,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,MILLBRAE,16,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,17,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,18,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,19,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,MILLBRAE,20,2,7.0,7,7,60,21.0,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,21,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,22,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,MILLBRAE,23,1,7.0,7,7,47,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,6,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,7,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,8,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,9,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,10,2,31.0,31,31,60,21.733333333333334,0.0,60.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,11,1,31.0,31,31,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,12,1,31.0,31,31,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,13,1,31.0,31,31,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,14,1,31.0,31,31,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,15,1,31.0,31,31,60,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,16,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,17,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,18,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,19,2,31.0,31,31,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,20,2,31.0,31,31,60,21.0,0.0,59.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,21,1,31.0,31,31,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,22,1,31.0,31,31,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,SALESFORCE TRANSIT CENTER (STC) $,23,1,31.0,31,31,47,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,6,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,7,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,8,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,9,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,10,2,27.0,27,27,60,21.733333333333334,0.0,60.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,11,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,12,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,13,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,14,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,15,1,27.0,27,27,60,23.0,0.0,46.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,16,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,17,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,18,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,19,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,20,2,27.0,27,27,60,21.0,0.0,59.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,21,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,22,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,HAYWARD PARK,TOWNSEND / 4TH AND KING $,23,1,27.0,27,27,47,23.0,0.0,46.0
Baseline NB,HILLSDALE,22nd STREET,6,4,22.0,22,22,60,11.7,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,7,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,8,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,9,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,10,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,11,1,22.0,22,22,60,24.5,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,12,2,22.0,22,22,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,13,2,22.0,22,22,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,14,2,22.0,22,22,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,15,2,22.0,22,22,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,16,4,22.0,22,22,60,11.7,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,17,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,18,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,19,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,20,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,22nd STREET,21,1,22.0,22,22,60,24.5,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,22,2,22.0,22,22,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,23,2,22.0,22,22,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,22nd STREET,24,2,22.0,22,22,10,2.1,0.0,5.0
Baseline NB,HILLSDALE,BAYSHORE,6,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,7,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,8,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,9,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,10,3,22.666666666666668,22,23,60,22.283333333333335,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,11,1,22.0,22,22,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,12,1,22.0,22,22,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,13,1,22.0,22,22,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,14,1,22.0,22,22,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,15,1,22.0,22,22,60,21.5,0.0,43.0
Baseline NB,HILLSDALE,BAYSHORE,16,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,17,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,18,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,19,2,22.0,22,22,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BAYSHORE,20,2,22.0,22,22,60,22.5,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,21,1,22.0,22,22,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,22,1,22.0,22,22,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BAYSHORE,23,1,22.0,22,22,44,21.5,0.0,43.0
Baseline NB,HILLSDALE,BROADWAY,6,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,7,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,8,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,9,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,10,3,7.0,7,7,60,22.283333333333335,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,11,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,12,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,13,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,14,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,15,1,7.0,7,7,60,21.5,0.0,43.0
Baseline NB,HILLSDALE,BROADWAY,16,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,17,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,18,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,19,2,7.0,7,7,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BROADWAY,20,2,7.0,7,7,60,22.5,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,21,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,22,1,7.0,7,7,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BROADWAY,23,1,7.0,7,7,44,21.5,0.0,43.0
Baseline NB,HILLSDALE,BURLINGAME,6,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,7,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,8,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,9,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,10,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,11,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,12,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,13,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,14,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,15,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,16,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,17,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,18,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,19,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,20,2,6.0,6,6,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,BURLINGAME,21,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,22,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,23,1,6.0,6,6,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,BURLINGAME,24,1,6.0,6,6,4,1.5,0.0,3.0
Baseline NB,HILLSDALE,HAYWARD PARK,6,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,7,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,8,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,9,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,10,3,3.0,3,3,60,22.283333333333335,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,11,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,12,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,13,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,14,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,15,1,3.0,3,3,60,21.5,0.0,43.0
Baseline NB,HILLSDALE,HAYWARD PARK,16,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,17,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,18,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,19,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,HAYWARD PARK,20,2,3.0,3,3,60,22.5,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,21,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,22,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,HAYWARD PARK,23,1,3.0,3,3,44,21.5,0.0,43.0
Baseline NB,HILLSDALE,MILLBRAE,6,6,9.666666666666666,9,10,60,9.3,0.0,26.0
Baseline NB,HILLSDALE,MILLBRAE,7,4,9.5,9,10,60,11.8,0.0,26.0
Baseline NB,HILLSDALE,MILLBRAE,8,4,9.5,9,10,60,11.8,0.0,26.0
Baseline NB,HILLSDALE,MILLBRAE,9,4,9.5,9,10,60,11.8,0.0,26.0
Baseline NB,HILLSDALE,MILLBRAE,10,5,9.6,9,10,60,11.366666666666667,0.0,26.0
Baseline NB,HILLSDALE,MILLBRAE,11,2,9.5,9,10,60,13.166666666666666,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,12,3,9.666666666666666,9,10,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,13,3,9.666666666666666,9,10,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,14,3,9.666666666666666,9,10,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,15,3,9.666666666666666,9,10,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,16,6,9.666666666666666,9,10,60,8.633333333333333,0.0,25.0
Baseline NB,HILLSDALE,MILLBRAE,17,4,9.5,9,10,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,MILLBRAE,18,4,9.5,9,10,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,MILLBRAE,19,4,9.5,9,10,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,MILLBRAE,20,4,9.5,9,10,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,MILLBRAE,21,2,9.5,9,10,60,13.166666666666666,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,22,3,9.666666666666666,9,10,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,23,3,9.666666666666666,9,10,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,MILLBRAE,24,2,9.5,9,10,10,2.1,0.0,5.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,6,6,31.666666666666668,30,34,60,9.3,0.0,26.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,7,4,32.0,30,34,60,11.8,0.0,26.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,8,4,32.0,30,34,60,11.8,0.0,26.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,9,4,32.0,30,34,60,11.8,0.0,26.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,10,4,32.0,30,34,60,11.8,0.0,26.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,11,2,32.0,30,34,60,13.166666666666666,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,12,3,31.666666666666668,30,34,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,13,3,31.666666666666668,30,34,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,14,3,31.666666666666668,30,34,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,15,3,31.666666666666668,30,34,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,16,6,31.666666666666668,30,34,60,8.633333333333333,0.0,25.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,17,4,32.0,30,34,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,18,4,32.0,30,34,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,19,4,32.0,30,34,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,20,4,32.0,30,34,60,11.033333333333333,0.0,25.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,21,2,32.0,30,34,60,13.166666666666666,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,22,3,31.666666666666668,30,34,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,23,3,31.666666666666668,30,34,60,12.766666666666667,0.0,33.0
Baseline NB,HILLSDALE,SALESFORCE TRANSIT CENTER (STC) $,24,2,30.5,30,31,10,2.1,0.0,5.0
Baseline NB,HILLSDALE,SAN BRUNO,6,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,7,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,8,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,9,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,10,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,11,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,12,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,13,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,14,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,15,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,16,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,17,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,18,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,19,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,20,2,13.0,13,13,60,14.5,0.0,29.0
Baseline NB,HILLSDALE,SAN BRUNO,21,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,22,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,23,1,13.0,13,13,60,29.5,0.0,59.0
Baseline NB,HILLSDALE,SAN BRUNO,24,1,13.0,13,13,10,4.5,0.0,9.0
Baseline NB,HILLSDALE,SAN MATEO,6,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,7,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,8,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,9,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,10,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,11,2,4.0,3,5,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,SAN MATEO,12,2,4.0,3,5,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,SAN MATEO,13,2,4.0,3,5,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,SAN MATEO,14,2,4.0,3,5,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,SAN MATEO,15,2,4.0,3,5,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,SAN MATEO,16,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,17,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,18,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,19,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,20,4,4.0,3,5,60,9.7,0.0,23.0
Baseline NB,HILLSDALE,SAN MATEO,21,2,4.0,3,5,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,SAN MATEO,22,2,4.0,3,5,60,24.1,0.0,53.0
Baseline NB,HILLSDALE,SAN MATEO,23,2,4.0,3,5,60,24.1,0.0,53.0
