,scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
5435,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,5,1,50.0,50,50,60,21.7,0.0,41.0
5436,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,6,2,43.5,37,50,60,12.266666666666667,0.0,28.0
5437,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,7,4,36.25,30,49,60,11.65,0.0,34.0
5438,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,8,4,36.25,30,49,60,11.65,0.0,34.0
5439,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,9,4,38.5,30,48,60,11.85,0.0,33.0
5440,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,10,2,45.0,44,46,60,18.233333333333334,0.0,59.0
5441,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,11,1,44.0,44,44,60,29.5,0.0,59.0
5442,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,12,1,44.0,44,44,60,29.5,0.0,59.0
5443,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,13,1,44.0,44,44,60,29.5,0.0,59.0
5444,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,14,1,44.0,44,44,60,26.033333333333335,0.0,51.0
5445,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,15,2,47.5,45,50,60,13.933333333333334,0.0,28.0
5446,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,16,1,47.0,47,47,60,24.033333333333335,0.0,51.0
5447,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,17,3,40.333333333333336,34,51,60,12.816666666666666,0.0,34.0
5448,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,18,3,41.666666666666664,36,51,60,12.816666666666666,0.0,34.0
5449,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,19,3,40.333333333333336,36,49,60,18.016666666666666,0.0,47.0
5450,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,20,1,43.0,43,43,60,29.5,0.0,59.0
5451,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,21,1,43.0,43,43,60,29.5,0.0,59.0
5452,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,22,1,43.0,43,43,60,29.5,0.0,59.0
5453,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,23,1,43.0,43,43,60,51.1,0.0,95.0
5454,Existing,Redwood City Caltrain,San Jose Diridon Caltrain,24,1,43.0,43,43,60,29.5,0.0,59.0
5455,Existing,Redwood City Caltrain,San Martin Caltrain,15,1,88.0,88,88,60,32.916666666666664,0.0,100.0
5456,Existing,Redwood City Caltrain,San Martin Caltrain,17,1,88.0,88,88,60,26.7,0.0,52.0
5457,Existing,Redwood City Caltrain,San Martin Caltrain,18,1,75.0,75,75,29,14.0,0.0,28.0
5458,Existing,Redwood City Caltrain,San Mateo Caltrain,5,2,18.5,18,19,60,20.516666666666666,0.0,48.0
5459,Existing,Redwood City Caltrain,San Mateo Caltrain,6,2,15.0,11,19,60,14.766666666666667,0.0,33.0
5460,Existing,Redwood City Caltrain,San Mateo Caltrain,7,1,10.0,10,10,60,16.3,0.0,35.0
5461,Existing,Redwood City Caltrain,San Mateo Caltrain,8,3,15.666666666666666,10,19,60,13.55,0.0,32.0
5462,Existing,Redwood City Caltrain,San Mateo Caltrain,9,2,17.0,16,18,60,14.916666666666666,0.0,34.0
5463,Existing,Redwood City Caltrain,San Mateo Caltrain,10,2,17.0,17,17,60,16.85,0.0,59.0
5464,Existing,Redwood City Caltrain,San Mateo Caltrain,11,1,17.0,17,17,60,29.5,0.0,59.0
5465,Existing,Redwood City Caltrain,San Mateo Caltrain,12,1,17.0,17,17,60,29.5,0.0,59.0
5466,Existing,Redwood City Caltrain,San Mateo Caltrain,13,1,17.0,17,17,60,29.5,0.0,59.0
5467,Existing,Redwood City Caltrain,San Mateo Caltrain,14,1,19.0,19,19,60,26.166666666666668,0.0,55.0
5468,Existing,Redwood City Caltrain,San Mateo Caltrain,15,2,17.5,16,19,60,23.633333333333333,0.0,52.0
5469,Existing,Redwood City Caltrain,San Mateo Caltrain,16,2,14.5,12,17,60,19.35,0.0,48.0
5470,Existing,Redwood City Caltrain,San Mateo Caltrain,17,2,14.0,11,17,60,21.85,0.0,50.0
5471,Existing,Redwood City Caltrain,San Mateo Caltrain,18,2,14.0,11,17,60,19.4,0.0,43.0
5472,Existing,Redwood City Caltrain,San Mateo Caltrain,19,2,15.5,13,18,60,15.483333333333333,0.0,37.0
5473,Existing,Redwood City Caltrain,San Mateo Caltrain,20,1,17.0,17,17,60,29.5,0.0,59.0
5474,Existing,Redwood City Caltrain,San Mateo Caltrain,21,1,17.0,17,17,60,29.5,0.0,59.0
5475,Existing,Redwood City Caltrain,San Mateo Caltrain,22,1,17.0,17,17,60,22.033333333333335,0.0,45.0
5476,Existing,Redwood City Caltrain,San Mateo Caltrain,23,1,17.0,17,17,14,6.5,0.0,13.0
5477,Existing,Redwood City Caltrain,Santa Clara Caltrain,5,1,41.0,41,41,60,21.7,0.0,41.0
5478,Existing,Redwood City Caltrain,Santa Clara Caltrain,6,1,36.0,36,36,60,22.9,0.0,50.0
5479,Existing,Redwood City Caltrain,Santa Clara Caltrain,7,2,30.5,21,40,60,17.316666666666666,0.0,42.0
5480,Existing,Redwood City Caltrain,Santa Clara Caltrain,8,2,30.5,21,40,60,17.316666666666666,0.0,42.0
5481,Existing,Redwood City Caltrain,Santa Clara Caltrain,9,3,32.333333333333336,21,40,60,12.85,0.0,33.0
5482,Existing,Redwood City Caltrain,Santa Clara Caltrain,10,2,36.5,36,37,60,18.233333333333334,0.0,59.0
5483,Existing,Redwood City Caltrain,Santa Clara Caltrain,11,1,37.0,37,37,60,29.5,0.0,59.0
5484,Existing,Redwood City Caltrain,Santa Clara Caltrain,12,1,37.0,37,37,60,29.5,0.0,59.0
5485,Existing,Redwood City Caltrain,Santa Clara Caltrain,13,1,37.0,37,37,60,29.5,0.0,59.0
5486,Existing,Redwood City Caltrain,Santa Clara Caltrain,14,1,37.0,37,37,60,26.033333333333335,0.0,51.0
5487,Existing,Redwood City Caltrain,Santa Clara Caltrain,15,2,37.0,36,38,60,13.933333333333334,0.0,28.0
5488,Existing,Redwood City Caltrain,Santa Clara Caltrain,16,1,37.0,37,37,60,36.333333333333336,0.0,69.0
5489,Existing,Redwood City Caltrain,Santa Clara Caltrain,17,2,33.0,26,40,60,23.316666666666666,0.0,52.0
5490,Existing,Redwood City Caltrain,Santa Clara Caltrain,18,2,34.0,29,39,60,23.316666666666666,0.0,52.0
5491,Existing,Redwood City Caltrain,Santa Clara Caltrain,19,2,32.5,27,38,60,21.316666666666666,0.0,47.0
5492,Existing,Redwood City Caltrain,Santa Clara Caltrain,20,1,35.0,35,35,60,29.5,0.0,59.0
5493,Existing,Redwood City Caltrain,Santa Clara Caltrain,21,1,35.0,35,35,60,29.5,0.0,59.0
5494,Existing,Redwood City Caltrain,Santa Clara Caltrain,22,1,35.0,35,35,60,29.5,0.0,59.0
5495,Existing,Redwood City Caltrain,Santa Clara Caltrain,23,1,35.0,35,35,60,51.1,0.0,95.0
5496,Existing,Redwood City Caltrain,Santa Clara Caltrain,24,1,35.0,35,35,60,29.5,0.0,59.0
5497,Existing,Redwood City Caltrain,South San Francisco Caltrain,5,2,35.5,35,36,60,24.016666666666666,0.0,62.0
5498,Existing,Redwood City Caltrain,South San Francisco Caltrain,6,2,28.5,22,35,60,19.9,0.0,47.0
5499,Existing,Redwood City Caltrain,South San Francisco Caltrain,7,1,22.0,22,22,60,20.5,0.0,47.0
5500,Existing,Redwood City Caltrain,South San Francisco Caltrain,8,3,31.0,23,35,60,21.85,0.0,59.0
5501,Existing,Redwood City Caltrain,South San Francisco Caltrain,9,1,35.0,35,35,60,29.433333333333334,0.0,57.0
5502,Existing,Redwood City Caltrain,South San Francisco Caltrain,10,1,34.0,34,34,60,29.5,0.0,59.0
5503,Existing,Redwood City Caltrain,South San Francisco Caltrain,11,1,34.0,34,34,60,29.5,0.0,59.0
5504,Existing,Redwood City Caltrain,South San Francisco Caltrain,12,1,34.0,34,34,60,29.5,0.0,59.0
5505,Existing,Redwood City Caltrain,South San Francisco Caltrain,13,1,34.0,34,34,60,29.5,0.0,59.0
5506,Existing,Redwood City Caltrain,South San Francisco Caltrain,14,1,36.0,36,36,60,29.7,0.0,62.0
5507,Existing,Redwood City Caltrain,South San Francisco Caltrain,15,1,36.0,36,36,60,29.2,0.0,58.0
5508,Existing,Redwood City Caltrain,South San Francisco Caltrain,16,1,34.0,34,34,60,28.866666666666667,0.0,57.0
5509,Existing,Redwood City Caltrain,South San Francisco Caltrain,17,1,34.0,34,34,60,29.5,0.0,59.0
5510,Existing,Redwood City Caltrain,South San Francisco Caltrain,18,1,34.0,34,34,60,33.35,0.0,70.0
5511,Existing,Redwood City Caltrain,South San Francisco Caltrain,19,1,35.0,35,35,60,25.833333333333332,0.0,49.0
5512,Existing,Redwood City Caltrain,South San Francisco Caltrain,20,1,34.0,34,34,60,29.5,0.0,59.0
5513,Existing,Redwood City Caltrain,South San Francisco Caltrain,21,1,34.0,34,34,60,29.5,0.0,59.0
5514,Existing,Redwood City Caltrain,South San Francisco Caltrain,22,1,34.0,34,34,60,22.033333333333335,0.0,45.0
5515,Existing,Redwood City Caltrain,South San Francisco Caltrain,23,1,33.0,33,33,14,6.5,0.0,13.0
5516,Existing,Redwood City Caltrain,Sunnyvale Caltrain,5,1,29.0,29,29,60,21.7,0.0,41.0
5517,Existing,Redwood City Caltrain,Sunnyvale Caltrain,6,1,27.0,27,27,60,35.36666666666667,0.0,67.0
5518,Existing,Redwood City Caltrain,Sunnyvale Caltrain,7,1,28.0,28,28,60,29.5,0.0,59.0
5519,Existing,Redwood City Caltrain,Sunnyvale Caltrain,8,1,28.0,28,28,60,29.5,0.0,59.0
5520,Existing,Redwood City Caltrain,Sunnyvale Caltrain,9,2,27.5,27,28,60,14.833333333333334,0.0,33.0
5521,Existing,Redwood City Caltrain,Sunnyvale Caltrain,10,2,26.5,26,27,60,18.233333333333334,0.0,59.0
5522,Existing,Redwood City Caltrain,Sunnyvale Caltrain,11,1,27.0,27,27,60,29.5,0.0,59.0
5523,Existing,Redwood City Caltrain,Sunnyvale Caltrain,12,1,27.0,27,27,60,29.5,0.0,59.0
5524,Existing,Redwood City Caltrain,Sunnyvale Caltrain,13,1,27.0,27,27,60,29.5,0.0,59.0
5525,Existing,Redwood City Caltrain,Sunnyvale Caltrain,14,1,27.0,27,27,60,26.033333333333335,0.0,51.0
5526,Existing,Redwood City Caltrain,Sunnyvale Caltrain,15,2,27.5,27,28,60,13.933333333333334,0.0,28.0
5527,Existing,Redwood City Caltrain,Sunnyvale Caltrain,16,1,28.0,28,28,60,24.033333333333335,0.0,51.0
5528,Existing,Redwood City Caltrain,Sunnyvale Caltrain,17,3,22.333333333333332,19,27,60,12.816666666666666,0.0,34.0
5529,Existing,Redwood City Caltrain,Sunnyvale Caltrain,18,3,22.333333333333332,19,27,60,12.816666666666666,0.0,34.0
5530,Existing,Redwood City Caltrain,Sunnyvale Caltrain,19,3,23.0,20,28,60,18.016666666666666,0.0,47.0
5531,Existing,Redwood City Caltrain,Sunnyvale Caltrain,20,1,26.0,26,26,60,29.5,0.0,59.0
5532,Existing,Redwood City Caltrain,Sunnyvale Caltrain,21,1,26.0,26,26,60,29.5,0.0,59.0
5533,Existing,Redwood City Caltrain,Sunnyvale Caltrain,22,1,26.0,26,26,60,29.5,0.0,59.0
5534,Existing,Redwood City Caltrain,Sunnyvale Caltrain,23,1,26.0,26,26,60,51.1,0.0,95.0
5535,Existing,Redwood City Caltrain,Sunnyvale Caltrain,24,1,26.0,26,26,60,29.5,0.0,59.0
5536,Existing,Redwood City Caltrain,Tamien Caltrain,6,1,55.0,55,55,60,26.566666666666666,0.0,55.0
5537,Existing,Redwood City Caltrain,Tamien Caltrain,7,1,37.0,37,37,60,29.5,0.0,59.0
5538,Existing,Redwood City Caltrain,Tamien Caltrain,8,1,37.0,37,37,60,29.5,0.0,59.0
5539,Existing,Redwood City Caltrain,Tamien Caltrain,9,1,37.0,37,37,60,40.7,0.0,73.0
5540,Existing,Redwood City Caltrain,Tamien Caltrain,10,1,52.0,52,52,60,165.5,0.0,299.0
5541,Existing,Redwood City Caltrain,Tamien Caltrain,15,2,53.0,50,56,60,13.933333333333334,0.0,28.0
5542,Existing,Redwood City Caltrain,Tamien Caltrain,16,1,52.0,52,52,60,24.033333333333335,0.0,51.0
5543,Existing,Redwood City Caltrain,Tamien Caltrain,17,2,48.5,41,56,60,14.916666666666666,0.0,34.0
5544,Existing,Redwood City Caltrain,Tamien Caltrain,18,3,46.666666666666664,41,56,60,12.816666666666666,0.0,34.0
5545,Existing,Redwood City Caltrain,Tamien Caltrain,19,2,47.5,41,54,60,44.11666666666667,0.0,107.0
5546,Existing,Redwood City Caltrain,Tamien Caltrain,21,1,48.0,48,48,60,29.5,0.0,59.0
5547,Existing,Redwood City Caltrain,Tamien Caltrain,22,1,48.0,48,48,24,11.5,0.0,23.0
5548,Existing,San Antonio Caltrain,22nd Street Caltrain,4,1,65.0,65,65,60,26.583333333333332,0.0,52.0
5549,Existing,San Antonio Caltrain,22nd Street Caltrain,5,1,65.0,65,65,60,131.36666666666667,0.0,250.0
5550,Existing,San Antonio Caltrain,22nd Street Caltrain,9,1,66.0,66,66,60,29.15,0.0,58.0
5551,Existing,San Antonio Caltrain,22nd Street Caltrain,10,1,64.0,64,64,60,29.5,0.0,59.0
5552,Existing,San Antonio Caltrain,22nd Street Caltrain,11,1,64.0,64,64,60,29.5,0.0,59.0
5553,Existing,San Antonio Caltrain,22nd Street Caltrain,12,1,64.0,64,64,60,29.5,0.0,59.0
5554,Existing,San Antonio Caltrain,22nd Street Caltrain,13,1,64.0,64,64,60,29.5,0.0,59.0
5555,Existing,San Antonio Caltrain,22nd Street Caltrain,14,1,66.0,66,66,60,30.233333333333334,0.0,61.0
5556,Existing,San Antonio Caltrain,22nd Street Caltrain,15,1,67.0,67,67,60,18.5,0.0,39.0
5557,Existing,San Antonio Caltrain,22nd Street Caltrain,16,1,50.0,50,50,60,32.15,0.0,62.0
5558,Existing,San Antonio Caltrain,22nd Street Caltrain,17,1,51.0,51,51,60,29.5,0.0,59.0
5559,Existing,San Antonio Caltrain,22nd Street Caltrain,18,1,51.0,51,51,60,47.833333333333336,0.0,81.0
5560,Existing,San Antonio Caltrain,22nd Street Caltrain,19,1,65.0,65,65,60,18.766666666666666,0.0,36.0
5561,Existing,San Antonio Caltrain,22nd Street Caltrain,20,1,65.0,65,65,60,29.5,0.0,59.0
5562,Existing,San Antonio Caltrain,22nd Street Caltrain,21,1,65.0,65,65,60,29.5,0.0,59.0
5563,Existing,San Antonio Caltrain,22nd Street Caltrain,22,2,64.5,64,65,55,19.472727272727273,0.0,45.0
5564,Existing,San Antonio Caltrain,Bayshore Caltrain,4,1,59.0,59,59,60,26.583333333333332,0.0,52.0
5565,Existing,San Antonio Caltrain,Bayshore Caltrain,5,1,59.0,59,59,60,131.36666666666667,0.0,250.0
5566,Existing,San Antonio Caltrain,Bayshore Caltrain,9,1,60.0,60,60,60,29.15,0.0,58.0
5567,Existing,San Antonio Caltrain,Bayshore Caltrain,10,1,58.0,58,58,60,29.5,0.0,59.0
5568,Existing,San Antonio Caltrain,Bayshore Caltrain,11,1,58.0,58,58,60,29.5,0.0,59.0
5569,Existing,San Antonio Caltrain,Bayshore Caltrain,12,1,58.0,58,58,60,29.5,0.0,59.0
5570,Existing,San Antonio Caltrain,Bayshore Caltrain,13,1,58.0,58,58,60,29.5,0.0,59.0
5571,Existing,San Antonio Caltrain,Bayshore Caltrain,14,1,60.0,60,60,60,30.233333333333334,0.0,61.0
5572,Existing,San Antonio Caltrain,Bayshore Caltrain,15,1,61.0,61,61,60,86.83333333333333,0.0,231.0
5573,Existing,San Antonio Caltrain,Bayshore Caltrain,19,1,59.0,59,59,60,18.766666666666666,0.0,36.0
5574,Existing,San Antonio Caltrain,Bayshore Caltrain,20,1,59.0,59,59,60,29.5,0.0,59.0
5575,Existing,San Antonio Caltrain,Bayshore Caltrain,21,1,59.0,59,59,60,29.5,0.0,59.0
5576,Existing,San Antonio Caltrain,Bayshore Caltrain,22,2,58.5,58,59,55,19.472727272727273,0.0,45.0
5577,Existing,San Antonio Caltrain,Belmont Caltrain,4,1,26.0,26,26,60,26.583333333333332,0.0,52.0
5578,Existing,San Antonio Caltrain,Belmont Caltrain,5,1,25.0,25,25,60,113.23333333333333,0.0,216.0
5579,Existing,San Antonio Caltrain,Belmont Caltrain,9,2,27.5,27,28,60,18.266666666666666,0.0,35.0
5580,Existing,San Antonio Caltrain,Belmont Caltrain,10,2,26.0,26,26,60,23.75,0.0,59.0
5581,Existing,San Antonio Caltrain,Belmont Caltrain,11,1,26.0,26,26,60,29.5,0.0,59.0
5582,Existing,San Antonio Caltrain,Belmont Caltrain,12,1,26.0,26,26,60,29.5,0.0,59.0
5583,Existing,San Antonio Caltrain,Belmont Caltrain,13,1,26.0,26,26,60,29.5,0.0,59.0
5584,Existing,San Antonio Caltrain,Belmont Caltrain,14,2,26.0,26,26,60,21.566666666666666,0.0,51.0
5585,Existing,San Antonio Caltrain,Belmont Caltrain,15,1,27.0,27,27,60,86.83333333333333,0.0,231.0
5586,Existing,San Antonio Caltrain,Belmont Caltrain,19,1,26.0,26,26,60,18.766666666666666,0.0,36.0
5587,Existing,San Antonio Caltrain,Belmont Caltrain,20,1,27.0,27,27,60,29.5,0.0,59.0
5588,Existing,San Antonio Caltrain,Belmont Caltrain,21,1,27.0,27,27,60,29.5,0.0,59.0
5589,Existing,San Antonio Caltrain,Belmont Caltrain,22,2,27.0,27,27,55,19.472727272727273,0.0,45.0
5590,Existing,San Antonio Caltrain,Blossom Hill Caltrain,16,1,51.0,51,51,60,60.833333333333336,0.0,99.0
5591,Existing,San Antonio Caltrain,Blossom Hill Caltrain,17,1,52.0,52,52,53,26.0,0.0,52.0
5592,Existing,San Antonio Caltrain,Burlingame Caltrain,4,1,40.0,40,40,60,26.583333333333332,0.0,52.0
5593,Existing,San Antonio Caltrain,Burlingame Caltrain,5,1,39.0,39,39,60,113.23333333333333,0.0,216.0
5594,Existing,San Antonio Caltrain,Burlingame Caltrain,9,2,39.5,39,40,60,18.266666666666666,0.0,35.0
5595,Existing,San Antonio Caltrain,Burlingame Caltrain,10,2,38.0,38,38,60,23.75,0.0,59.0
5596,Existing,San Antonio Caltrain,Burlingame Caltrain,11,1,38.0,38,38,60,29.5,0.0,59.0
5597,Existing,San Antonio Caltrain,Burlingame Caltrain,12,1,38.0,38,38,60,29.5,0.0,59.0
5598,Existing,San Antonio Caltrain,Burlingame Caltrain,13,1,38.0,38,38,60,29.5,0.0,59.0
5599,Existing,San Antonio Caltrain,Burlingame Caltrain,14,2,38.5,37,40,60,21.566666666666666,0.0,51.0
5600,Existing,San Antonio Caltrain,Burlingame Caltrain,15,1,41.0,41,41,60,86.83333333333333,0.0,231.0
5601,Existing,San Antonio Caltrain,Burlingame Caltrain,19,1,39.0,39,39,60,18.766666666666666,0.0,36.0
5602,Existing,San Antonio Caltrain,Burlingame Caltrain,20,1,40.0,40,40,60,29.5,0.0,59.0
5603,Existing,San Antonio Caltrain,Burlingame Caltrain,21,1,40.0,40,40,60,29.5,0.0,59.0
5604,Existing,San Antonio Caltrain,Burlingame Caltrain,22,2,40.0,40,40,55,19.472727272727273,0.0,45.0
5605,Existing,San Antonio Caltrain,California Ave Caltrain,4,1,5.0,5,5,60,26.583333333333332,0.0,52.0
5606,Existing,San Antonio Caltrain,California Ave Caltrain,5,1,4.0,4,4,60,30.566666666666666,0.0,61.0
5607,Existing,San Antonio Caltrain,California Ave Caltrain,6,1,5.0,5,5,60,29.5,0.0,59.0
5608,Existing,San Antonio Caltrain,California Ave Caltrain,7,1,5.0,5,5,60,31.0,0.0,62.0
5609,Existing,San Antonio Caltrain,California Ave Caltrain,8,1,4.0,4,4,60,16.9,0.0,32.0
5610,Existing,San Antonio Caltrain,California Ave Caltrain,9,2,4.5,4,5,60,18.266666666666666,0.0,35.0
5611,Existing,San Antonio Caltrain,California Ave Caltrain,10,2,4.5,4,5,60,23.75,0.0,59.0
5612,Existing,San Antonio Caltrain,California Ave Caltrain,11,1,4.0,4,4,60,29.5,0.0,59.0
5613,Existing,San Antonio Caltrain,California Ave Caltrain,12,1,4.0,4,4,60,29.5,0.0,59.0
5614,Existing,San Antonio Caltrain,California Ave Caltrain,13,1,4.0,4,4,60,29.5,0.0,59.0
5615,Existing,San Antonio Caltrain,California Ave Caltrain,14,2,4.5,4,5,60,21.566666666666666,0.0,51.0
5616,Existing,San Antonio Caltrain,California Ave Caltrain,15,1,4.0,4,4,60,18.5,0.0,39.0
5617,Existing,San Antonio Caltrain,California Ave Caltrain,16,1,5.0,5,5,60,32.15,0.0,62.0
5618,Existing,San Antonio Caltrain,California Ave Caltrain,17,1,5.0,5,5,60,29.5,0.0,59.0
5619,Existing,San Antonio Caltrain,California Ave Caltrain,18,1,5.0,5,5,60,47.833333333333336,0.0,81.0
5620,Existing,San Antonio Caltrain,California Ave Caltrain,19,1,4.0,4,4,60,18.766666666666666,0.0,36.0
5621,Existing,San Antonio Caltrain,California Ave Caltrain,20,1,5.0,5,5,60,29.5,0.0,59.0
5622,Existing,San Antonio Caltrain,California Ave Caltrain,21,1,5.0,5,5,60,29.5,0.0,59.0
5623,Existing,San Antonio Caltrain,California Ave Caltrain,22,2,5.0,5,5,55,19.472727272727273,0.0,45.0
5624,Existing,San Antonio Caltrain,Capitol Caltrain,16,1,45.0,45,45,60,60.833333333333336,0.0,99.0
5625,Existing,San Antonio Caltrain,Capitol Caltrain,17,1,46.0,46,46,53,26.0,0.0,52.0
5626,Existing,San Antonio Caltrain,College Park Caltrain,7,1,25.0,25,25,60,164.8,0.0,510.0
5627,Existing,San Antonio Caltrain,College Park Caltrain,16,1,23.0,23,23,13,6.0,0.0,12.0
5628,Existing,San Antonio Caltrain,Gilroy Caltrain,16,1,85.0,85,85,60,60.833333333333336,0.0,99.0
5629,Existing,San Antonio Caltrain,Gilroy Caltrain,17,1,86.0,86,86,53,26.0,0.0,52.0
5630,Existing,San Antonio Caltrain,Hayward Park Caltrain,4,1,33.0,33,33,60,26.583333333333332,0.0,52.0
5631,Existing,San Antonio Caltrain,Hayward Park Caltrain,5,1,32.0,32,32,60,131.36666666666667,0.0,250.0
5632,Existing,San Antonio Caltrain,Hayward Park Caltrain,9,1,33.0,33,33,60,29.15,0.0,58.0
5633,Existing,San Antonio Caltrain,Hayward Park Caltrain,10,1,32.0,32,32,60,29.5,0.0,59.0
5634,Existing,San Antonio Caltrain,Hayward Park Caltrain,11,1,32.0,32,32,60,29.5,0.0,59.0
5635,Existing,San Antonio Caltrain,Hayward Park Caltrain,12,1,32.0,32,32,60,29.5,0.0,59.0
5636,Existing,San Antonio Caltrain,Hayward Park Caltrain,13,1,32.0,32,32,60,29.5,0.0,59.0
5637,Existing,San Antonio Caltrain,Hayward Park Caltrain,14,1,32.0,32,32,60,30.233333333333334,0.0,61.0
5638,Existing,San Antonio Caltrain,Hayward Park Caltrain,15,1,34.0,34,34,60,86.83333333333333,0.0,231.0
5639,Existing,San Antonio Caltrain,Hayward Park Caltrain,19,1,32.0,32,32,60,18.766666666666666,0.0,36.0
5640,Existing,San Antonio Caltrain,Hayward Park Caltrain,20,1,33.0,33,33,60,29.5,0.0,59.0
5641,Existing,San Antonio Caltrain,Hayward Park Caltrain,21,1,33.0,33,33,60,29.5,0.0,59.0
5642,Existing,San Antonio Caltrain,Hayward Park Caltrain,22,2,33.0,33,33,55,19.472727272727273,0.0,45.0
5643,Existing,San Antonio Caltrain,Hillsdale Caltrain,4,1,30.0,30,30,60,26.583333333333332,0.0,52.0
5644,Existing,San Antonio Caltrain,Hillsdale Caltrain,5,1,29.0,29,29,60,30.566666666666666,0.0,61.0
5645,Existing,San Antonio Caltrain,Hillsdale Caltrain,6,1,25.0,25,25,60,29.5,0.0,59.0
5646,Existing,San Antonio Caltrain,Hillsdale Caltrain,7,1,25.0,25,25,60,31.0,0.0,62.0
5647,Existing,San Antonio Caltrain,Hillsdale Caltrain,8,1,27.0,27,27,60,16.9,0.0,32.0
5648,Existing,San Antonio Caltrain,Hillsdale Caltrain,9,2,30.5,30,31,60,18.266666666666666,0.0,35.0
5649,Existing,San Antonio Caltrain,Hillsdale Caltrain,10,2,29.5,29,30,60,23.75,0.0,59.0
5650,Existing,San Antonio Caltrain,Hillsdale Caltrain,11,1,29.0,29,29,60,29.5,0.0,59.0
5651,Existing,San Antonio Caltrain,Hillsdale Caltrain,12,1,29.0,29,29,60,29.5,0.0,59.0
5652,Existing,San Antonio Caltrain,Hillsdale Caltrain,13,1,29.0,29,29,60,29.5,0.0,59.0
5653,Existing,San Antonio Caltrain,Hillsdale Caltrain,14,2,29.0,29,29,60,21.566666666666666,0.0,51.0
5654,Existing,San Antonio Caltrain,Hillsdale Caltrain,15,1,31.0,31,31,60,86.83333333333333,0.0,231.0
5655,Existing,San Antonio Caltrain,Hillsdale Caltrain,19,1,29.0,29,29,60,18.766666666666666,0.0,36.0
5656,Existing,San Antonio Caltrain,Hillsdale Caltrain,20,1,30.0,30,30,60,29.5,0.0,59.0
5657,Existing,San Antonio Caltrain,Hillsdale Caltrain,21,1,30.0,30,30,60,29.5,0.0,59.0
5658,Existing,San Antonio Caltrain,Hillsdale Caltrain,22,2,30.0,30,30,55,19.472727272727273,0.0,45.0
5659,Existing,San Antonio Caltrain,Lawrence Caltrain,5,1,16.0,16,16,60,29.5,0.0,59.0
5660,Existing,San Antonio Caltrain,Lawrence Caltrain,6,1,14.0,14,14,60,33.55,0.0,68.0
5661,Existing,San Antonio Caltrain,Lawrence Caltrain,7,1,15.0,15,15,60,29.5,0.0,59.0
5662,Existing,San Antonio Caltrain,Lawrence Caltrain,8,1,15.0,15,15,60,29.5,0.0,59.0
5663,Existing,San Antonio Caltrain,Lawrence Caltrain,9,1,15.0,15,15,60,19.6,0.0,41.0
5664,Existing,San Antonio Caltrain,Lawrence Caltrain,10,2,13.5,13,14,60,14.766666666666667,0.0,33.0
5665,Existing,San Antonio Caltrain,Lawrence Caltrain,11,1,14.0,14,14,60,29.5,0.0,59.0
